SL NO,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,In stock?,Sold individually?,Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position,Meta: _specifications_display_attributes,Meta: _per_product_admin_commission_type,product-url,image_url,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
,simple,,"
        Stainless Steel Door Chain Nnisi Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,333.00,350.00,"Cabinet and Furniture Hardware,Knobs,Tools and Hardware",,Dhaka Only,05-1496-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/stainless-steel-door-chain-nnisi-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/01/05-1496-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        1.75 Inch Planer Iron HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,128.00,"Hand Tools,Planes,Tools and Hardware",,Dhaka Only,"01-023B.jpg,01-023A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/1-75-inch-planer-iron-hmbr-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/01-023A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/01-023B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        350mm 14 Inch Pipe Wrench Tolsen Brand 10223    ",1,0,visible,,• Mobile jaw drop-forged with high quality CrMo steel • Aluminium alloy body • Packing: hang tag with drawing box,1,0,1,Thanks for purchasing,,"1,233.00","Hand Tools,Pipe Wrenches,Tools and Hardware",,Dhaka Only,Pipe-Wrench-Tolsen-Brand-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/350mm-14-pipe-wrench-tolsen-brand-10223/,https://www.fixit.com.bd/wp-content/uploads/2018/04/Pipe-Wrench-Tolsen-Brand-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4 Inch  x 3mm  Golden Full Brass Door Hinge VEKS Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,808.00,850.00,"Cabinet and Furniture Hardware,Hinges,Tools and Hardware",,Dhaka Only,"25-163A.jpg,25-163B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/4-inch-x-3mm-golden-full-brass-door-hinge-veks-brand-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/25-163A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/25-163B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        20 Inch Width X 39 Inch Height Excellent Electronic Steel Safe Security Box with Digital PIN or Override Key for Home Office Jewelry Money Cash Storage Safety Locker    ",1,0,visible,,,1,0,1,Thanks for purchasing,"33,725.00","35,500.00","Safety and Security,Safety Lockers,Tools and Hardware",,Dhaka Only,08-1164-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/20-inch-width-x-39-inch-height-excellent-electronic-steel-safe-security-box-with-digital-pin-or-override-key-for-home-office-jewelry-money-cash-storage-safety-locker/,https://www.fixit.com.bd/wp-content/uploads/2018/12/08-1164-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4 Pcs Packet White Color Steel Pin Hanger Picture Hook HMBR Brand (Nail to Wall)    ",1,0,visible,,,1,0,1,Thanks for purchasing,,38.00,"Fasteners,Picture and Mirror Hanging,Tools and Hardware",,Dhaka Only,26-873A.jpg,0,yes,percentage,https://www.fixit.com.bd/product/4-pcs-packet-white-color-steel-pin-hanger-picture-hook-hmbr-brand-nail-to-wall-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-873A.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        White Color Electric Push Door Bell Button Socket    ",1,0,visible,,,1,0,1,Thanks for purchasing,,199.00,"Door Bells,Door Bells and Intercoms,Electrical",,Dhaka Only,"20-986B.jpg,20-986A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/white-color-electric-push-door-bell-button-socket/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/20-986A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-986B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3/4 mm 2 Pcs Packet Ring Washer HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,10.00,"Screws, Nails and Anchors,Tools and Hardware,Washers",,Dhaka Only,16-595A.jpg,0,yes,percentage,https://www.fixit.com.bd/product/34-mm-2-pcs-packet-ring-washer-hmbr-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-595A.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        220V 750W 2800rpm Drill Machine Crown Brand    ",1,0,visible,," , ",1,0,1,Thanks for purchasing,,"3,981.00","Drill Machine,Power Tools,Tools and Hardware",,Dhaka Only,"0003904_ct10129-600x600.jpg,0003909_ct10129-600x466.png,0003908_ct10129-600x600.jpg,0003907_ct10129-600x600.jpg",0,yes,percentage,https://www.fixit.com.bd/product/220v-750w-2800rpm-drill-machine-crown-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/03/0003904_ct10129-600x600.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/0003907_ct10129-600x600.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/0003908_ct10129-600x600.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/0003909_ct10129-600x466.png",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        2 Inch Stainless Steel 12 Pcs Packet Screw    ",1,0,visible,,,1,0,1,Thanks for purchasing,,29.00,"Screws,Screws, Nails and Anchors,Tools and Hardware",,Dhaka Only,"16-948B.jpg,16-948A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/2-inch-stainless-steel-12-pcs-packet-screw-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/16-948A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/16-948B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Antique Copper Color Handle Door Lock Victorian Design Advanced Lilliard Mortise Lock Jinghao Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"3,325.00","Locks,Safety and Security,Tools and Hardware",,Dhaka Only,"08-949D-1.jpg,08-949B-1.jpg,08-949C-1.jpg",0,yes,percentage,https://www.fixit.com.bd/product/antique-copper-color-handle-door-lock-victorian-design-advanced-lilliard-mortise-lock-jinghao-brand-2/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/08-949B-1.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/08-949C-1.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/08-949D-1.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        15 Amp In 15 Amp Out 250V Multi Plug Round Pin Type    ",1,0,visible,,,1,0,1,Thanks for purchasing,,335.00,"Dimmers, Switches and Outlets,Electrical,Plugs and Connectors,Plugs and Connectors,Switches and Outlets",,Dhaka Only,"20-573-600x600.jpg,20-573a-600x600.jpg",0,yes,percentage,https://www.fixit.com.bd/product/15-amp-in-15-amp-out-250v-multi-plug-round-pin-type/,"https://www.fixit.com.bd/wp-content/uploads/2018/10/20-573-600x600.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/10/20-573a-600x600.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3.5x70mm M2 Hss Twist Drill Bits Tolsen Brand 75045    ",1,0,visible,,"• HSS/M2,DIN338,• Fully ground,• 135° split point,• Packing: blister card, ",1,0,1,Thanks for purchasing,,55.00,"Drill Bits,Power Tool Accessories,Tools and Hardware",,Dhaka Only,3.5x70mm-M2-Hss-Twist-Drill-Bits-Tolsen-Brand-75045-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/3-5x70mm-m2-hss-twist-drill-bits-tolsen-brand-75045/,https://www.fixit.com.bd/wp-content/uploads/2018/04/3.5x70mm-M2-Hss-Twist-Drill-Bits-Tolsen-Brand-75045-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3Tons  Hydraulic Trolley Jack Tolsen Brand 65463    ",1,0,visible,," • GS approved,• Packed by color box",1,0,1,Thanks for purchasing,,"7,250.00","Automotive,Garage and Workshop Equipment,Tools and Hardware",,Dhaka Only,3Tons-Hydraulic-Trolley-Jack-Tolsen-Brand-65463-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/3tons-hydraulic-trolley-jack-tolsen-brand-65463/,https://www.fixit.com.bd/wp-content/uploads/2018/04/3Tons-Hydraulic-Trolley-Jack-Tolsen-Brand-65463-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4x16x250mm Cold Chisel Tolsen Brand 25082    ",1,0,visible,,"• Carbon steel,• Paint coating,• Packing: color sticker, ",1,0,1,Thanks for purchasing,,247.00,"Chisels,Hand Tools,Tools and Hardware",,Dhaka Only,4x16x250mm-Cold-Chisel-Tolsen-Brand-25082-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/4x16x250mm-cold-chisel-tolsen-brand-25082/,https://www.fixit.com.bd/wp-content/uploads/2018/03/4x16x250mm-Cold-Chisel-Tolsen-Brand-25082-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        (1 Kg Capacity) 3 Pcs Fish,Star & Squid Multi Color Adhesive Picture Hook (Sticks to Wall)    ",1,0,visible,,,1,0,1,Thanks for purchasing,,86.00,"Fasteners,Picture and Mirror Hanging,Tools and Hardware",,Dhaka Only,26-3336A.jpg,0,yes,percentage,https://www.fixit.com.bd/product/1-kg-capacity-3-pcs-fishstar-squid-multi-color-adhesive-picture-hook-sticks-to-wall-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-3336A.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        (1.5 Kg Capacity) 2 Pcs Green Color Hand and Foot Adhesive Picture Hook (Sticks to Wall)    ",1,0,visible,,,1,0,1,Thanks for purchasing,114.00,120.00,"Fasteners,Picture and Mirror Hanging,Tools and Hardware",,Dhaka Only,"26-3474B.jpg,26-3474A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/1-5-kg-capacity-2-pcs-green-color-hand-and-foot-adhesive-picture-hook-sticks-to-wall-2/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/26-3474B.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-3474A.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        18V Cordless Drill Machine INGCO Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,"12,291.00","Drill Machine,Power Tools,Tools and Hardware",,Dhaka Only,"INGCO-CORDLESS-DRILL-18V-CDT-08180-Copy-Copy-768x901-600x600.jpg,670e0d6a0006729d4168baf8981d1d501441891723-lg-600x600.jpg",0,yes,percentage,https://www.fixit.com.bd/product/18v-cordless-drill-machine-ingco-brand/,"https://www.fixit.com.bd/wp-content/uploads/2018/03/670e0d6a0006729d4168baf8981d1d501441891723-lg-600x600.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/03/INGCO-CORDLESS-DRILL-18V-CDT-08180-Copy-Copy-768x901-600x600.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        4x18x300mm Cold Chisel Tolsen Brand 25085    ",1,0,visible,,"• Carbon steel,• Paint coating,• Packing: color sticker, ",1,0,1,Thanks for purchasing,,319.00,"Chisels,Hand Tools,Tools and Hardware",,Dhaka Only,4x18x300mm-Cold-Chisel-Tolsen-Brand-25085-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/4x18x300mm-cold-chisel-tolsen-brand-25085/,https://www.fixit.com.bd/wp-content/uploads/2018/03/4x18x300mm-Cold-Chisel-Tolsen-Brand-25085-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        12 Inch Hacksaw Blade    ",1,0,visible,,,1,0,1,Thanks for purchasing,14.00,15.00,"Hand Saws and Cutting Tools,Hand Tools,Tools and Hardware",,Dhaka Only,"03-022A.jpg,03-022B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/12-inch-hacksaw-blade/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/03-022A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/03-022B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6.5x150mm Screwdriver Tolsen Brand 20004    ",1,0,visible,,• CrV,1,0,1,Thanks for purchasing,,109.00,"Hand Tools,Screwdrivers,Tools and Hardware",,Dhaka Only,6.5x150mm-Screwdriver-Tolsen-Brand-20004-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/6-5x150mm-screwdriver-tolsen-brand-20004/,https://www.fixit.com.bd/wp-content/uploads/2018/03/6.5x150mm-Screwdriver-Tolsen-Brand-20004-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        200 mm 8 Inch Bench Vice Tolsen Brand 10106    ",1,0,visible,, Swivel base with anvil  Hardened and tempered jaws  Packing: color label,1,0,1,Thanks for purchasing,,"7,810.00","Bench Vises,Hand Tools,Tools and Hardware",,Dhaka Only,200-mm-8-Inch-Bench-Vice-Tolsen-Brand-10106-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/200-mm-8-inch-bench-vice-tolsen-brand-10106/,https://www.fixit.com.bd/wp-content/uploads/2018/04/200-mm-8-Inch-Bench-Vice-Tolsen-Brand-10106-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Small Size Padlock Lock Karigor Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,75.00,79.00,"Safety and Security,Tools and Hardware",,Dhaka Only,27901202_1549442035173359_355336813_o.jpg,0,yes,percentage,https://www.fixit.com.bd/product/small-size-padlock-lock-karigor-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/02/27901202_1549442035173359_355336813_o.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        180mm 7″ Diagonal Cutting Pliers Tolsen Brand 10019    ",1,0,visible,,• CrV black finish • Two-component plastic handle • Packing: PP card,1,0,1,Thanks for purchasing,,464.00,"Hand Tools,Pliers,Tools and Hardware",,Dhaka Only,10019-1-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/180mm-7%e2%80%b3-diagonal-cutting-pliers-tolsen-brand-10019/,https://www.fixit.com.bd/wp-content/uploads/2018/04/10019-1-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        3 Kg Dry Powder Fire Extinguisher    ",1,0,visible,,,1,0,1,Thanks for purchasing,"1,950.00","2,050.00","Fire Extinguisher,Safety and Security,Tools and Hardware",,Dhaka Only,3Kg-R.jpg,0,yes,percentage,https://www.fixit.com.bd/product/3-kg-fire-extinguisher/,https://www.fixit.com.bd/wp-content/uploads/2018/04/3Kg-R.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        5 Meter Measuring Tape HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,118.00,"Hand Tools,Measure and Layout Tools,Tools and Hardware",,Dhaka Only,"09-003B.jpg,09-003A.jpg",0,yes,percentage,https://www.fixit.com.bd/product/5-meter-measuring-tape-hmbr-brand/,"https://www.fixit.com.bd/wp-content/uploads/2017/08/09-003A.jpg,https://www.fixit.com.bd/wp-content/uploads/2017/08/09-003B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6 Inch Fruit Knife with Plastic Handle    ",1,0,visible,,,1,0,1,Thanks for purchasing,100.00,105.00,"Hand Tools,Knives and Blades,Tools and Hardware",,Dhaka Only,26-2604-web-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/6-inch-fruit-knife-with-plastic-handle-2/,https://www.fixit.com.bd/wp-content/uploads/2018/01/26-2604-web-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        48 Inch Stainless Steel Aluminium Connection Pipe HMBR Brand    ",1,0,visible,,,1,0,1,Thanks for purchasing,,162.00,"Pipes and Fittings,Plumbing,Steel Pipe and Fittings",,Dhaka Only,19-1036A.jpg,0,yes,percentage,https://www.fixit.com.bd/product/48-inch-stainless-steel-aluminium-connection-pipe-hmbr-brand/,https://www.fixit.com.bd/wp-content/uploads/2018/01/19-1036A.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        6mm 9Pcs Figure Punch Tolsen Brand 25097    ",1,0,visible,,"• Carbon steel, hardened,• Surface sandblasting,• Packing: color box, ",1,0,1,Thanks for purchasing,,363.00,"Figure Punch,Hand Tools,Tools and Hardware",,Dhaka Only,6mm-9Pcs-Figure-Punch-Tolsen-Brand-25097-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/6mm-9pcs-figure-punch-tolsen-brand-25097/,https://www.fixit.com.bd/wp-content/uploads/2018/04/6mm-9Pcs-Figure-Punch-Tolsen-Brand-25097-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        Plastic Red & Yellow Body Rechargeable LED Torch Light    ",1,0,visible,,,1,0,1,Thanks for purchasing,,157.00,"Electrical,LED Light Bulbs,Light Bulbs",,Dhaka Only,"20-865A.jpg,20-865B.jpg",0,yes,percentage,https://www.fixit.com.bd/product/plastic-red-yellow-body-rechargeable-led-torch-light/,"https://www.fixit.com.bd/wp-content/uploads/2018/01/20-865A.jpg,https://www.fixit.com.bd/wp-content/uploads/2018/01/20-865B.jpg",,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
,simple,,"
        50mm Tct Hole Saw Tolsen Brand 75950    ",1,0,visible,,"• 3-ply cutters reduces tip crack even with hard use,• Special Carbide tip can drilling the Stainless Steel,sheet smoothly and nicely,• Long life working of the hardened steel,• Apply on portable and pillar drilling machines,• Packing: plastic box with color label, ",1,0,1,Thanks for purchasing,,725.00,"Power Tool Accessories,Tct Hole Saw,Tools and Hardware",,Dhaka Only,50mm-Tct-Hole-Saw-Tolsen-Brand-75950-600x600.jpg,0,yes,percentage,https://www.fixit.com.bd/product/50mm-tct-hole-saw-tolsen-brand-75950/,https://www.fixit.com.bd/wp-content/uploads/2018/04/50mm-Tct-Hole-Saw-Tolsen-Brand-75950-600x600.jpg,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,1,1
